Manufacturer,Tool Type,Series,Family Code,Part Number,Thread Size,Diameter,Shank Dia,LOC,OAL,Flutes,Coating,Material Focus,List Price,Source File,Imported At,End Geometry,Flute Count,Shank,Corner,Allowed Materials,Source Rule,Flute Length,Overall Length,Material,Catalog Diameter Label,Catalog Page,Catalog Style Description,Diameter Decimal,Shank Decimal,LOC Decimal,OAL Decimal,Manufacturer Key,Tool Type Key,Series Key,Part Number Key,Material Focus Key
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD1/4N1500,,0.25,0.25,0.25,3.0,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.25,0.25,0.25,3.0,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD1/4N1500,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD1/8N0750,,0.125,0.125,0.125,2.0,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.125,0.125,0.125,2.0,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD1/8N0750,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD1000N400,,0.3937,0.3937,0.3937,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.3937,0.3937,0.3937,3.937,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD1000N400,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD1000N600,,0.3937,0.3937,0.3937,4.7244,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.3937,0.3937,0.3937,4.7244,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD1000N600,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD1000N800,,0.3937,0.3937,0.3937,5.5118,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.3937,0.3937,0.3937,5.5118,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD1000N800,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD3/16N1125,,0.1875,0.1875,0.1875,2.5,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.1875,0.1875,0.1875,2.5,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD3/16N1125,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD3/32N0562,,0.0938,0.125,0.0938,2.0,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.0938,0.125,0.0938,2.0,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD3/32N0562,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD3/32N0750,,0.0938,0.125,0.0938,2.0,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.0938,0.125,0.0938,2.0,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD3/32N0750,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD3/32N1125,,0.0938,0.125,0.0938,2.5,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,,,,,0.0938,0.125,0.0938,2.5,MITSUBISHI MATERIALS,END MILL,MS4XL,MS4XLD3/32N1125,
Tri-Angle,Reamer,733,Reamer,,,0.028,,0.5,1.25,3,,,34.97,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.25,M-2 HSS,#70,3.0,Straight Flute,0.028,,0.5,1.25,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.0292,,0.5,1.375,3,,,34.97,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.375,M-2 HSS,#69,3.0,Straight Flute,0.0292,,0.5,1.375,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.0295,,0.5,1.375,3,,,34.97,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.375,M-2 HSS,.75 mm,3.0,Straight Flute,0.0295,,0.5,1.375,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.031,,0.5,1.375,3,,,34.97,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.375,M-2 HSS,#68,3.0,Straight Flute,0.031,,0.5,1.375,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.0312,,0.5,1.375,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.375,M-2 HSS,1/32,3.0,Straight Flute,0.0312,,0.5,1.375,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.032,,0.5,1.375,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.375,M-2 HSS,#67,3.0,Straight Flute,0.032,,0.5,1.375,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.033,,0.5,1.375,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.375,M-2 HSS,#66,3.0,Straight Flute,0.033,,0.5,1.375,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.035,,0.5,1.5,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.5,M-2 HSS,#65,3.0,Straight Flute,0.035,,0.5,1.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.036,,0.5,1.5,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.5,M-2 HSS,#64,3.0,Straight Flute,0.036,,0.5,1.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.037,,0.5,1.5,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.5,M-2 HSS,#63,3.0,Straight Flute,0.037,,0.5,1.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.038,,0.5,1.5,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.5,M-2 HSS,#62,3.0,Straight Flute,0.038,,0.5,1.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.039,,0.5,1.5,3,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,3.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,1.5,M-2 HSS,#61,3.0,Straight Flute,0.039,,0.5,1.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,733,Reamer,,,0.0394,0.039,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,1 mm,3.0,Straight Flute,0.0394,0.039,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0394,0.039,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,1 mm,3.0,RH Spiral,0.0394,0.039,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.04,0.039,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#60,3.0,Straight Flute,0.04,0.039,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.04,0.039,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#60,3.0,RH Spiral,0.04,0.039,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.041,0.039,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#59,3.0,Straight Flute,0.041,0.039,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.041,0.039,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#59,3.0,RH Spiral,0.041,0.039,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.042,0.039,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#58,3.0,Straight Flute,0.042,0.039,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.042,0.039,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#58,3.0,RH Spiral,0.042,0.039,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.043,0.039,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#57,3.0,Straight Flute,0.043,0.039,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.043,0.039,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#57,3.0,RH Spiral,0.043,0.039,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.0465,0.0455,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#56,3.0,Straight Flute,0.0465,0.0455,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0465,0.0455,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#56,3.0,RH Spiral,0.0465,0.0455,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.0469,0.0455,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,3/64,3.0,Straight Flute,0.0469,0.0455,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0469,0.0455,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,3/64,3.0,RH Spiral,0.0469,0.0455,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.052,0.051,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#55,3.0,Straight Flute,0.052,0.051,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.052,0.051,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#55,3.0,RH Spiral,0.052,0.051,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.055,0.051,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#54,3.0,Straight Flute,0.055,0.051,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.055,0.051,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#54,3.0,RH Spiral,0.055,0.051,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.0591,0.051,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,1.5 mm,3.0,Straight Flute,0.0591,0.051,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0591,0.051,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,1.5 mm,3.0,RH Spiral,0.0591,0.051,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.0595,0.0585,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#53,3.0,Straight Flute,0.0595,0.0585,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0595,0.0585,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#53,3.0,RH Spiral,0.0595,0.0585,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.0625,0.0585,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,1/16,3.0,Straight Flute,0.0625,0.0585,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0625,0.0585,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,1/16,3.0,RH Spiral,0.0625,0.0585,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.0625,0.0585,0.5,2.5,4,,,34.02,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,1/16,3.0,LH Spiral,0.0625,0.0585,0.5,2.5,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.0635,0.0585,0.5,2.5,4,,,29.53,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#52,3.0,Straight Flute,0.0635,0.0585,0.5,2.5,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0635,0.0585,0.5,2.5,4,,,33.93,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#52,3.0,RH Spiral,0.0635,0.0585,0.5,2.5,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.0635,0.0585,0.5,2.5,4,,,34.02,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.5,2.5,M-2 HSS,#52,3.0,LH Spiral,0.0635,0.0585,0.5,2.5,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.067,0.066,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#51,3.0,Straight Flute,0.067,0.066,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.067,0.066,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#51,3.0,RH Spiral,0.067,0.066,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.067,0.066,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#51,3.0,LH Spiral,0.067,0.066,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.07,0.066,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#50,3.0,Straight Flute,0.07,0.066,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.07,0.066,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#50,3.0,RH Spiral,0.07,0.066,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.07,0.066,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#50,3.0,LH Spiral,0.07,0.066,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.073,0.066,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#49,3.0,Straight Flute,0.073,0.066,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.073,0.066,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#49,3.0,RH Spiral,0.073,0.066,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.073,0.066,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#49,3.0,LH Spiral,0.073,0.066,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.0781,0.072,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,5/64,4.0,Straight Flute,0.0781,0.072,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0781,0.072,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,5/64,4.0,RH Spiral,0.0781,0.072,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.0781,0.072,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,5/64,4.0,LH Spiral,0.0781,0.072,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.0785,0.072,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#47,4.0,Straight Flute,0.0785,0.072,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0785,0.072,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#47,4.0,RH Spiral,0.0785,0.072,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.0785,0.072,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#47,4.0,LH Spiral,0.0785,0.072,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.0787,0.0771,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,2 mm,4.0,Straight Flute,0.0787,0.0771,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.0787,0.0771,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,2 mm,4.0,RH Spiral,0.0787,0.0771,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,733,Reamer,,,0.081,0.0771,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#46,4.0,Straight Flute,0.081,0.0771,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.081,0.0771,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#46,4.0,RH Spiral,0.081,0.0771,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.081,0.0771,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#46,4.0,LH Spiral,0.081,0.0771,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.082,0.0771,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#45,4.0,Straight Flute,0.082,0.0771,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.082,0.0771,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#45,4.0,RH Spiral,0.082,0.0771,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.082,0.0771,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#45,4.0,LH Spiral,0.082,0.0771,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.086,0.081,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#44,4.0,Straight Flute,0.086,0.081,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.086,0.081,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#44,4.0,RH Spiral,0.086,0.081,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.086,0.081,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#44,4.0,LH Spiral,0.086,0.081,0.75,3.0,TRI-ANGLE,REAMER,736,,
Tri-Angle,Reamer,733,Reamer,,,0.089,0.081,0.75,3.0,4,,,23.89,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#43,4.0,Straight Flute,0.089,0.081,0.75,3.0,TRI-ANGLE,REAMER,733,,
Tri-Angle,Reamer,735,Reamer,,,0.089,0.081,0.75,3.0,4,,,27.1,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#43,4.0,RH Spiral,0.089,0.081,0.75,3.0,TRI-ANGLE,REAMER,735,,
Tri-Angle,Reamer,736,Reamer,,,0.089,0.081,0.75,3.0,4,,,27.96,Catalog-1013.pdf,2026-03-31T18:50:05+00:00,,4.0,Straight Shank,,,Tri-Angle HSS Chucking Reamer parse,0.75,3.0,M-2 HSS,#43,4.0,LH Spiral,0.089,0.081,0.75,3.0,TRI-ANGLE,REAMER,736,,
