Manufacturer,Tool Type,Series,Family Code,Part Number,Thread Size,Diameter,Shank Dia,LOC,OAL,Flutes,Coating,Material Focus,List Price,Source File,Imported At,End Geometry,Flute Count,Shank,Corner,Allowed Materials,Source Rule,Flute Length,Overall Length,Material
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD0200,,0.0787,0.1575,0.315,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD0250,,0.0984,0.1575,0.3937,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD0300,,0.1181,0.2362,0.4724,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD0400,,0.1575,0.2362,0.6299,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD0500,,0.1969,0.2362,0.7874,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD0600,,0.2362,0.2362,0.9449,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD0800,,0.315,0.315,1.2598,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD1000,,0.3937,0.3937,1.5748,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4JC,,MS4JCD1200,,0.4724,0.4724,1.8898,4.3307,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0100,,0.0394,0.1575,0.0984,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0150,,0.0591,0.1575,0.1496,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0200,,0.0787,0.1575,0.1969,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0250,,0.0984,0.1575,0.248,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0300,,0.1181,0.2362,0.2953,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0350,,0.1378,0.2362,0.3543,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0400,,0.1575,0.2362,0.3937,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0450,,0.1772,0.2362,0.4528,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0500,,0.1969,0.2362,0.4921,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0550,,0.2165,0.2362,0.5512,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0600,,0.2362,0.2362,0.5906,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0650,,0.2559,0.315,0.6496,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0700,,0.2756,0.315,0.689,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0750,,0.2953,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0800,,0.315,0.315,0.7874,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0850,,0.3346,0.3937,0.8465,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0900,,0.3543,0.3937,0.8858,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD0950,,0.374,0.3937,0.9449,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD1000,,0.3937,0.3937,0.9843,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD1100,,0.4331,0.4724,1.0827,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD1200,,0.4724,0.4724,1.1811,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD1400,,0.5512,0.4724,1.378,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD1600,,0.6299,0.6299,1.5748,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD1800,,0.7087,0.6299,1.7717,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MC,,MS4MCD2000,,0.7874,0.7874,1.9685,4.3307,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0300R010,,0.1181,0.2362,0.315,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0300R020,,0.1181,0.2362,0.315,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0300R030,,0.1181,0.2362,0.315,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0300R050,,0.1181,0.2362,0.315,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0300R100,,0.1181,0.2362,0.315,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0400R010,,0.1575,0.2362,0.4331,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0400R020,,0.1575,0.2362,0.4331,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0400R030,,0.1575,0.2362,0.4331,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0400R050,,0.1575,0.2362,0.4331,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0400R100,,0.1575,0.2362,0.4331,1.7717,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0500R010,,0.1969,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0500R020,,0.1969,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0500R030,,0.1969,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0500R050,,0.1969,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0500R100,,0.1969,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0600R010,,0.2362,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0600R020,,0.2362,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0600R030,,0.2362,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0600R050,,0.2362,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0600R100,,0.2362,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0600R150,,0.2362,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0600R200,,0.2362,0.2362,0.5118,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R020,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R030,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R050,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R100,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R150,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R200,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R250,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD0800R300,,0.315,0.315,0.748,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R020,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R030,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R050,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R100,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R150,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R200,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R250,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1000R300,,0.3937,0.3937,0.8661,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R020,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R030,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R050,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R100,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R150,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R200,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R250,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1200R300,,0.4724,0.4724,1.0236,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1600R050,,0.6299,0.6299,1.2598,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1600R100,,0.6299,0.6299,1.2598,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1600R150,,0.6299,0.6299,1.2598,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1600R200,,0.6299,0.6299,1.2598,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1600R250,,0.6299,0.6299,1.2598,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD1600R300,,0.6299,0.6299,1.2598,3.5433,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD2000R050,,0.7874,0.7874,1.4961,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD2000R100,,0.7874,0.7874,1.4961,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD2000R150,,0.7874,0.7874,1.4961,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD2000R200,,0.7874,0.7874,1.4961,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD2000R250,,0.7874,0.7874,1.4961,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4MRB,,MS4MRBD2000R300,,0.7874,0.7874,1.4961,3.937,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0100,,0.0394,0.1575,0.0591,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0150,,0.0591,0.1575,0.0906,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0200,,0.0787,0.1575,0.1181,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0250,,0.0984,0.1575,0.1496,1.5748,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0300,,0.1181,0.2362,0.1772,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0400,,0.1575,0.2362,0.2362,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0500,,0.1969,0.2362,0.2953,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0600,,0.2362,0.2362,0.3543,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD0800,,0.315,0.315,0.4724,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD1000,,0.3937,0.3937,0.5906,2.7559,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4SC,,MS4SCD1200,,0.4724,0.4724,0.7087,2.9528,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0100N040,,0.0394,0.1575,0.0394,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0100N060,,0.0394,0.1575,0.0394,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0100N080,,0.0394,0.1575,0.0394,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0100N100,,0.0394,0.1575,0.0394,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0100N120,,0.0394,0.1575,0.0394,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0100N160,,0.0394,0.1575,0.0394,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0110N060,,0.0433,0.1575,0.0433,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0110N100,,0.0433,0.1575,0.0433,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0110N160,,0.0433,0.1575,0.0433,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0120N060,,0.0472,0.1575,0.0472,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0120N080,,0.0472,0.1575,0.0472,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0120N100,,0.0472,0.1575,0.0472,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0120N120,,0.0472,0.1575,0.0472,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0120N160,,0.0472,0.1575,0.0472,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0130N060,,0.0512,0.1575,0.0512,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0130N120,,0.0512,0.1575,0.0512,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0130N180,,0.0512,0.1575,0.0512,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0140N060,,0.0551,0.1575,0.0551,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0140N080,,0.0551,0.1575,0.0551,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0140N100,,0.0551,0.1575,0.0551,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0140N120,,0.0551,0.1575,0.0551,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0140N140,,0.0551,0.1575,0.0551,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0140N160,,0.0551,0.1575,0.0551,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0140N220,,0.0551,0.1575,0.0551,2.3622,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0150N060,,0.0591,0.1575,0.0591,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
Mitsubishi Materials,End Mill,MS4XL,,MS4XLD0150N080,,0.0591,0.1575,0.0591,1.9685,4,,,,Mitsubishi_C010A_test_batch_366_tools.csv,2026-03-29T08:59:17,,,,,,,,,
